x Norm_pressure Norm_heat_flux
0.730342567 3.02794337 16598.7709774037
0.733773172 3.02754045 16583.5601044845
0.737203777 3.02731562 16569.3109642233
0.740634382 3.02730989 16556.2045213437
0.744064987 3.02751184 16544.1741310446
0.747495592 3.02786231 16532.9407684053
0.750926197 3.02827048 16522.0741529098
0.754356742 3.0286355 16511.1024514101
0.757787347 3.02886796 16499.6120445903
0.761217952 3.02891016 16487.3351488217
0.764648557 3.02874589 16474.2042159851
0.768079162 3.02839923 16460.3184103327
0.771509767 3.02793741 16446.030628131
0.774940372 3.02742457 16431.5371905113
0.778370917 3.02701235 16417.6782836642
0.781801522 3.02656984 16403.6932133908
0.785232127 3.02705097 16393.7496886128
0.788662732 3.029091835 16393.9197131507
0.792093337 3.0311327 16394.0897376887
0.795523942 3.03235102 16393.14095259
0.798954546 3.0325954 16387.8198068382
0.802385092 3.03215599 16378.4769885889
0.805815697 3.03141427 16366.5074217077
0.809246302 3.03058314 16352.9453050369
0.812676907 3.02974772 16338.4284815156
0.816107512 3.02894235 16323.4034913852
0.819538116 3.02818966 16308.2346729415
0.822968721 3.02751112 16293.2306598645
0.826399267 3.02692533 16278.6333406646
0.829829872 3.02644968 16264.6178586822
0.833260477 3.0261023 16251.3103773437
0.836691082 3.02589846 16238.794001913
0.840121686 3.0258472 16227.1037610585
0.843552291 3.02594495 16216.2068342227
0.846982896 3.02617192 16206.0039567847
0.850413442 3.02649331 16196.3257064187
0.853844047 3.02686286 16186.9524764604
0.857274652 3.02722812 16177.6434824551
0.860705256 3.0275383 16168.1673746034
0.864135861 3.02775025 16158.3278317743
0.867566466 3.02783513 16147.9929695267
0.870997071 3.02777958 16137.1018640742
0.874427617 3.02758932 16125.6873359739
0.877858222 3.02728343 16113.8217510415
0.881288826 3.02690339 16101.7237122544
0.884719431 3.02646828 16089.4012491067
0.888150036 3.02609563 16077.4796584528
0.891580641 3.0256083 16065.1443481146
0.895011246 3.02578807 16055.4111960825
0.898441821 3.02748132 16054.5658409049
0.901872396 3.02917457 16053.7204857273
0.905303001 3.03033304 16052.918941477
0.908733606 3.03067994 16048.9614045638
0.912164211 3.03040218 16041.8666439301
0.915594816 3.02984023 16032.7153291155
0.919025421 3.02923584 16022.4587544356
0.922455966 3.02869725 16011.6564752618
0.925886571 3.02825236 16000.5982559629
0.929317176 3.02789474 15989.4349506598
0.932747781 3.0276041 15978.2436424959
0.936178386 3.02735257 15967.0487210597
0.939608991 3.02710962 15955.8340269942
0.943039596 3.02684927 15944.5655353182
0.946470201 3.02655625 15933.2257818818
0.949900746 3.02622962 15921.833435259
0.953331351 3.02588224 15910.4481144435
0.956761956 3.02553487 15899.1608538249
0.960192561 3.02521205 15888.0735276099
0.963623166 3.02493739 15877.280582723
0.967053771 3.02472973 15866.8604071004
0.970484376 3.02460217 15856.8654935601
0.973914921 3.02456045 15847.3170198927
0.977345526 3.02460432 15838.2124768814
0.980776131 3.02472711 15829.516835858
0.984206736 3.02491784 15821.1870386603
0.987637341 3.02515793 15813.1259284095
0.991067946 3.02543569 15805.3102195728
0.994498551 3.02570605 15797.4804591213
0.997929096 3.02601957 15789.912460178
1.0013597 3.02615976 15781.7508808821
1.00479031 3.02671242 15774.9200898675
1.008220915 3.02846837 15774.8447129915
1.01165152 3.03022432 15774.7693361155
1.01508212 3.03140259 15774.307840941
1.01851273 3.03172374 15770.7394333865
1.02194333 3.03128767 15763.8491237467
1.02537394 3.0303843 15754.4817151717
1.02880454 3.029284 15743.6104827171
1.03223503 3.02815819 15731.9482447233
1.03566563 3.02710032 15719.9716520347
1.03909624 3.02616215 15708.0149323441
1.04252684 3.02537632 15696.3351298318
1.04595745 3.02476072 15685.1262571496
1.04938805 3.0243175 15674.5027345885
1.05281866 3.0240345 15664.501999665
1.05624926 3.02388906 15655.0925366145
1.05967987 3.02385426 15646.2029833081
1.06311047 3.02390599 15637.7539481228
1.06654108 3.02402329 15629.6648350113
1.06997168 3.02418971 15621.8654862688
1.07340229 3.02439213 15614.2962829014
1.07683289 3.02461863 15606.8977062841
1.0802635 3.02485704 15599.614754382
1.08369398 3.02509594 15592.3914214737
1.08712459 3.02532291 15585.1704974137
1.09055519 3.02552605 15577.8968797985
1.0939858 3.02569604 15570.5356403288
1.0974164 3.02581739 15563.0015659982
1.10084701 3.02590752 15555.4160025365
1.10427761 3.02588487 15547.2403716259
1.10770822 3.02597332 15539.5999064983
1.11113882 3.02549171 15535.4016854988
1.11456943 3.02192092 15672.5409284382
1.11838061 2.39137268 12715.8692859249
1.12219179 1.76082444 9759.19764341158
1.12634969 1.63424516 8841.09242876955
1.13047385 1.5669899 8506.91535204502
1.13456452 1.51525474 8249.75459338533
1.13862228 1.47324908 8033.02086218858
1.14264703 1.43765652 7843.56858182821
1.14663935 1.40674031 7675.90020860353
1.15059936 1.3794564 7525.91800059715
1.15452731 1.35505748 7390.52324554977
1.15842354 1.33298075 7267.32764069415
1.16228831 1.31281555 7154.39624857471
1.16612196 1.29427075 7050.27317135487
1.1699245 1.27713788 6953.89982060392
1.1736964 1.26125956 6864.46526760029
1.1774379 1.24650884 6781.30001312446
1.18114924 1.23277903 6703.83034982172
1.18483067 1.21997881 6631.55500641118
1.1884824 1.20802975 6564.04107271747
1.1921047 1.19686353 6500.90589316156
1.1956979 1.18642032 6441.81353378329
1.19926202 1.17664731 6386.46428367786
1.20279765 1.16749847 6334.5958293093
1.20630467 1.158934 6285.98149805868
1.20978367 1.15091825 6240.41388809294
1.21323454 1.1434226 6197.73409572349
1.21665788 1.13641214 6157.72302616645
1.22005355 1.12987685 6120.37659441671
1.22342205 1.12374401 6085.19237495357
1.22676349 1.1180985 6052.85273426089
1.23007822 1.11263502 6021.32048931236
1.23336637 1.10758257 5991.68638666263
1.23661506 1.10357559 5968.18865928402
1.23986375 1.09956861 5944.69093190542
1.24307346 1.09596443 5924.42950718624
1.24625754 1.09241199 5904.66175583915
1.24941611 1.08893657 5885.3257403539
1.25254953 1.08559072 5866.58797236475
1.25565791 1.08242083 5848.59917551317
1.25874138 1.07945251 5831.50949130228
1.26180029 1.07669175 5815.40890025054
1.26483476 1.07413113 5800.30850313356
1.26784515 1.07175648 5786.17382331099
1.27083147 1.06955159 5772.94818259121
1.27379405 1.06750047 5760.56500643113
1.27673304 1.06558859 5748.95884441682
1.27964866 1.06380332 5738.0671768997
1.28254116 1.06213355 5727.83393793709
1.28541064 1.06056929 5718.20769861918
1.28825736 1.05910218 5709.14348374203
1.29108143 1.05772471 5700.59922879335
1.2938832 1.05642986 5692.5392928561
1.29666269 1.05521178 5684.9292093268
1.29942024 1.05406511 5677.73859660707
1.30215597 1.05298471 5670.93942172558
1.30487001 1.05196631 5664.50712446719
1.30756259 1.05100548 5658.41719480111
1.31023395 1.05009937 5652.65149610751
1.31288421 1.04924262 5647.17090467629
1.31551361 1.04843712 5642.01514642959
1.31812239 1.04766619 5637.0661878039
1.32071042 1.04696155 5632.48763977873
1.32327819 1.04624474 5627.66722331699
1.32582581 1.04560864 5623.36909533701
1.32834345 1.04532069 5621.04301111232
1.33086109 1.04503274 5618.71692688764
1.33334923 1.04483616 5617.59639090978
1.33581781 1.04455161 5616.19074766954
1.33826709 1.0441674 5614.37790870886
1.34069717 1.04370511 5612.19700777469
1.3431083 1.04319942 5609.65797132914
1.34550059 1.04268169 5606.887002946
1.34787416 1.04217613 5604.04418062737
1.35022926 1.04169822 5601.23523273706
1.352566 1.04125595 5598.52210682217
1.35488462 1.04085112 5595.93984158766
1.35718524 1.04048264 5593.50772789315
1.35946798 1.04014778 5591.22808425507
1.36173296 1.03984344 5589.0962636037
1.36398041 1.03956652 5587.10406581816
1.36621046 1.03931427 5585.24039012285
1.36842322 1.03908408 5583.49648436917
1.37061894 1.03887403 5581.86358637166
1.37279773 1.03868246 5580.33408818466
1.37495971 1.0385077 5578.89981979789
1.37710512 1.03834867 5577.55669620622
1.37923396 1.03820419 5576.29710946398
1.38134646 1.0380733 5575.11873101787
1.38344264 1.03795493 5574.01571941093
1.38552296 1.03784895 5572.98515391466
1.38758719 1.03775322 5572.00950012129
1.38963568 1.03767014 5571.13141471832
1.39166856 1.03759074 5570.28604950387
1.39368594 1.03753519 5569.5318090108
1.39568794 1.03746533 5568.58829326763
1.3976748 1.03742278 5567.88547164751
1.39963901 1.03762269 5568.38293895557
