x Norm_heat_flux
0.833260477 3709.23944141143
0.836691082 3701.89809501338
0.840121686 3694.58362734689
0.843552291 3687.25747676645
0.846982896 3679.89014491806
0.850413442 3672.46613487807
0.853844047 3664.98399130067
0.857274652 3657.45687251933
0.860705256 3649.90900753257
0.864135861 3642.37137011395
0.867566466 3634.87812576093
0.870997071 3627.46084042226
0.874427617 3620.14461630392
0.877858222 3612.94699785058
0.881288826 3605.87673721081
0.884719431 3598.92886613512
0.888150036 3592.10310359124
0.891580641 3585.3570839608
0.895011246 3578.67386501124
0.898441821 3572.1219584011
0.901872396 3565.57005179096
0.905303001 3559.04136045569
0.908733606 3552.47908576128
0.912164211 3545.87415437936
0.915594816 3539.22774062346
0.919025421 3532.54687030092
0.922455966 3525.84378839028
0.925886571 3519.13545719787
0.929317176 3512.44201068017
0.932747781 3505.78305083971
0.936178386 3499.17753731947
0.939608991 3492.64066593706
0.943039596 3486.1826742975
0.946470201 3479.80967485317
0.949900746 3473.52315306049
0.953331351 3467.32016811724
0.956761956 3461.19459753414
0.960192561 3455.13708695057
0.963623166 3449.13682666005
0.967053771 3443.18126054116
0.970484376 3437.25665815897
0.973914921 3431.35017232288
0.977345526 3425.45010004521
0.980776131 3419.5465349376
0.984206736 3413.63303333103
0.987637341 3407.706674497
0.991067946 3401.76922492421
0.994498551 3395.82271205994
0.997929096 3389.88234175868
1.0013597 3383.93816748457
1.00479031 3378.0021732576
1.008220915 3372.17104924223
1.01165152 3366.33992522687
1.01508212 3360.59029555837
1.01851273 3354.88302147133
1.02194333 3349.22190693861
1.02537394 3343.61249231114
1.02880454 3338.05624297159
1.03223503 3332.55286785081
1.03566563 3327.10002835863
1.03909624 3321.69362945306
1.04252684 3316.32959616582
1.04595745 3311.00323124286
1.04938805 3305.70813116262
1.05281866 3300.43931763876
1.05624926 3295.19008604367
1.05967987 3289.95486591581
1.06311047 3284.72869904258
1.06654108 3279.50750041882
1.06997168 3274.28834931607
1.07340229 3269.07036248997
1.07683289 3263.85384104654
1.0802635 3258.64053140076
1.08369398 3253.43335428111
1.08712459 3248.23698686792
1.09055519 3243.05552420318
1.0939858 3237.89391446265
1.0974164 3232.75742700184
1.10084701 3227.6513211394
1.10427761 3222.57822653465
1.10770822 3217.49929047293
1.11113882 3212.45598529135
