# step, energy, mass, x-momentum, y-momentum, z-momentum 
18295 9.8523246e+02 1.2561408e-02 3.5332739e+00 3.5222858e-01 0.0000000e+00
18296 1.0305233e+03 1.3181415e-02 3.7232818e+00 3.7689514e-01 0.0000000e+00
18297 1.0530959e+03 1.3530174e-02 3.8881948e+00 4.0385792e-01 0.0000000e+00
18298 1.1040911e+03 1.4060720e-02 4.0200801e+00 4.3461261e-01 0.0000000e+00
18299 1.1339875e+03 1.4834591e-02 4.2993359e+00 4.5672645e-01 0.0000000e+00
18300 1.1545127e+03 1.5360808e-02 4.4290407e+00 4.8012169e-01 0.0000000e+00
18301 1.1560929e+03 1.5149243e-02 4.3321571e+00 4.8700232e-01 0.0000000e+00
18302 1.1684513e+03 1.4816396e-02 4.2784228e+00 4.8667492e-01 0.0000000e+00
18303 1.1639896e+03 1.4542177e-02 4.1788325e+00 4.8673922e-01 0.0000000e+00
18304 1.1396225e+03 1.4291230e-02 4.1814597e+00 4.8206122e-01 0.0000000e+00
18305 1.0956862e+03 1.4084379e-02 4.0904814e+00 4.7338542e-01 0.0000000e+00
18306 1.0492168e+03 1.3675518e-02 3.9744649e+00 4.6030950e-01 0.0000000e+00
18307 1.0278091e+03 1.3489516e-02 3.8963232e+00 4.4693132e-01 0.0000000e+00
18308 9.9957178e+02 1.3243086e-02 3.8313558e+00 4.3252464e-01 0.0000000e+00
18309 9.6425063e+02 1.2919285e-02 3.7560113e+00 4.1853396e-01 0.0000000e+00
18310 9.3102056e+02 1.2578989e-02 3.6369601e+00 4.0749998e-01 0.0000000e+00
18311 9.0914694e+02 1.2135872e-02 3.4753707e+00 3.9534522e-01 0.0000000e+00
18312 9.0159176e+02 1.1618806e-02 3.3029365e+00 3.7998755e-01 0.0000000e+00
18313 9.0549627e+02 1.1070646e-02 3.1091466e+00 3.5996588e-01 0.0000000e+00
18314 9.0450239e+02 1.0530127e-02 2.9791169e+00 3.4795183e-01 0.0000000e+00
18315 8.9453049e+02 9.9934291e-03 2.8702031e+00 3.3238823e-01 0.0000000e+00
18316 9.2360209e+02 8.8468567e-03 2.5262764e+00 3.0075565e-01 0.0000000e+00
18317 9.4766119e+02 8.5526972e-03 2.4836628e+00 2.9239693e-01 0.0000000e+00
18318 9.6185690e+02 8.4704322e-03 2.4947352e+00 2.9757632e-01 0.0000000e+00
18319 9.6357935e+02 8.4772427e-03 2.4626426e+00 2.9650296e-01 0.0000000e+00
18320 9.6560843e+02 8.4681143e-03 2.4018236e+00 2.9625073e-01 0.0000000e+00
18321 9.7500869e+02 8.5468865e-03 2.3764064e+00 2.9839164e-01 0.0000000e+00
18322 9.9083722e+02 8.5989152e-03 2.3458299e+00 3.0357570e-01 0.0000000e+00
18323 1.0037102e+03 8.6259919e-03 2.3072480e+00 3.1092707e-01 0.0000000e+00
18324 1.0122548e+03 8.6605610e-03 2.2765111e+00 3.1809886e-01 0.0000000e+00
18325 1.0242876e+03 8.7575383e-03 2.2793175e+00 3.2691726e-01 0.0000000e+00
18326 1.0275568e+03 8.7994134e-03 2.2627974e+00 3.3558314e-01 0.0000000e+00
18327 1.0232454e+03 8.8199313e-03 2.2533900e+00 3.4576238e-01 0.0000000e+00
18328 1.0146221e+03 8.8745208e-03 2.2645275e+00 3.5741198e-01 0.0000000e+00
18329 1.0053344e+03 8.9877655e-03 2.3024717e+00 3.6910167e-01 0.0000000e+00
18330 1.0101044e+03 9.1746389e-03 2.3615820e+00 3.8062892e-01 0.0000000e+00
18331 1.0235880e+03 9.4135025e-03 2.4331597e+00 3.9286986e-01 0.0000000e+00
18332 1.0482763e+03 9.7146855e-03 2.5246456e+00 4.0469817e-01 0.0000000e+00
18333 1.0622215e+03 9.7443947e-03 2.5398438e+00 4.0410249e-01 0.0000000e+00
18334 1.0460988e+03 9.1718786e-03 2.3738030e+00 3.7459145e-01 0.0000000e+00
18335 1.0249970e+03 8.7508459e-03 2.2533692e+00 3.4431648e-01 0.0000000e+00
18336 1.0024938e+03 8.4944647e-03 2.1791629e+00 3.2061630e-01 0.0000000e+00
18337 9.8341922e+02 8.3743700e-03 2.1523560e+00 3.0406282e-01 0.0000000e+00
18338 9.6819288e+02 8.3533008e-03 2.1521831e+00 2.9383253e-01 0.0000000e+00
18339 9.6480245e+02 8.4129004e-03 2.1712602e+00 2.8795650e-01 0.0000000e+00
18340 9.6922254e+02 8.5653974e-03 2.2216026e+00 2.8520057e-01 0.0000000e+00
18341 9.7488394e+02 8.7943036e-03 2.2857971e+00 2.8326908e-01 0.0000000e+00
18342 9.7752219e+02 9.0129996e-03 2.3460103e+00 2.8151793e-01 0.0000000e+00
18343 9.7177809e+02 9.1553839e-03 2.3871222e+00 2.7856376e-01 0.0000000e+00
18344 9.5895383e+02 9.2122648e-03 2.4086467e+00 2.7514476e-01 0.0000000e+00
18345 9.7302308e+02 9.8926674e-03 2.6264065e+00 2.8311409e-01 0.0000000e+00
18346 9.9972314e+02 1.0721207e-02 2.8921358e+00 2.9287664e-01 0.0000000e+00
18347 1.0165118e+03 1.1303737e-02 3.0755637e+00 3.0586538e-01 0.0000000e+00
18348 1.0307808e+03 1.1624081e-02 3.1811479e+00 3.1614936e-01 0.0000000e+00
18349 1.0395778e+03 1.1533171e-02 3.2086180e+00 3.2108645e-01 0.0000000e+00
18350 1.0528724e+03 1.1741696e-02 3.2572031e+00 3.3282819e-01 0.0000000e+00
18351 1.0476536e+03 1.1619513e-02 3.2692945e+00 3.2821431e-01 0.0000000e+00
18352 1.0342444e+03 1.1976652e-02 3.3513102e+00 3.3230637e-01 0.0000000e+00
18353 1.0167272e+03 1.1836385e-02 3.2921166e+00 3.3484129e-01 0.0000000e+00
18354 1.0013225e+03 1.1374809e-02 3.1821670e+00 3.3069511e-01 0.0000000e+00
18355 9.7531359e+02 1.1021583e-02 3.0866884e+00 3.2968730e-01 0.0000000e+00
18356 9.3962336e+02 1.0665060e-02 3.0625308e+00 3.2643044e-01 0.0000000e+00
18357 8.9737919e+02 1.0525613e-02 3.0130299e+00 3.2517330e-01 0.0000000e+00
18358 8.6218775e+02 1.0293018e-02 2.9619375e+00 3.2054483e-01 0.0000000e+00
18359 8.5379746e+02 1.0285911e-02 2.9510509e+00 3.1673022e-01 0.0000000e+00
18360 8.4300697e+02 1.0340941e-02 2.9550906e+00 3.0895061e-01 0.0000000e+00
18361 8.2673445e+02 1.0253923e-02 2.9424973e+00 3.0285995e-01 0.0000000e+00
18362 8.0776014e+02 1.0184505e-02 2.9045982e+00 3.0088374e-01 0.0000000e+00
18363 7.9265561e+02 9.9943974e-03 2.8200161e+00 2.9927534e-01 0.0000000e+00
18364 7.9137136e+02 9.7104788e-03 2.7194081e+00 2.9430984e-01 0.0000000e+00
18365 7.9563423e+02 9.3706925e-03 2.5947641e+00 2.8367670e-01 0.0000000e+00
18366 7.9814834e+02 9.0044324e-03 2.5007169e+00 2.7838835e-01 0.0000000e+00
18367 7.9287183e+02 8.7589109e-03 2.4731563e+00 2.7432947e-01 0.0000000e+00
18368 7.9167780e+02 8.1873995e-03 2.3017451e+00 2.5866673e-01 0.0000000e+00
18369 8.2313290e+02 7.4790564e-03 2.1486833e+00 2.4396895e-01 0.0000000e+00
18370 8.2652874e+02 7.1646130e-03 2.0971584e+00 2.4503014e-01 0.0000000e+00
18371 8.1366542e+02 7.0575199e-03 2.0367769e+00 2.4633372e-01 0.0000000e+00
18372 7.9840944e+02 6.8795996e-03 1.9479862e+00 2.3798990e-01 0.0000000e+00
18373 7.8331365e+02 6.6613806e-03 1.8452269e+00 2.3307804e-01 0.0000000e+00
18374 7.6919701e+02 6.4677223e-03 1.7567450e+00 2.2953466e-01 0.0000000e+00
18375 7.5748487e+02 6.3411112e-03 1.6924685e+00 2.2727165e-01 0.0000000e+00
18376 7.4642015e+02 6.1920650e-03 1.6228240e+00 2.2416319e-01 0.0000000e+00
18377 7.3997073e+02 6.1055357e-03 1.5743479e+00 2.2321061e-01 0.0000000e+00
18378 7.4271369e+02 6.1887151e-03 1.5765340e+00 2.3026474e-01 0.0000000e+00
18379 7.4831194e+02 6.3660358e-03 1.6095920e+00 2.4246822e-01 0.0000000e+00
18380 7.5181119e+02 6.5686351e-03 1.6623866e+00 2.5698151e-01 0.0000000e+00
18381 7.5465185e+02 6.8365960e-03 1.7476968e+00 2.7394954e-01 0.0000000e+00
18382 7.7049680e+02 7.2499528e-03 1.8661745e+00 2.9385685e-01 0.0000000e+00
18383 7.9648331e+02 7.7328138e-03 2.0018217e+00 3.1435323e-01 0.0000000e+00
18384 8.2333454e+02 8.0934912e-03 2.1064238e+00 3.2933657e-01 0.0000000e+00
18385 8.4576537e+02 8.3224853e-03 2.1837877e+00 3.3622312e-01 0.0000000e+00
18386 8.7682122e+02 8.7185775e-03 2.3014702e+00 3.4469803e-01 0.0000000e+00
18387 8.9869796e+02 9.1010019e-03 2.4128528e+00 3.4918424e-01 0.0000000e+00
18388 9.1804290e+02 9.4436331e-03 2.5150712e+00 3.4951441e-01 0.0000000e+00
18389 9.3324348e+02 9.7193680e-03 2.6049032e+00 3.4978183e-01 0.0000000e+00
18390 9.3872992e+02 9.9420041e-03 2.6955729e+00 3.4907390e-01 0.0000000e+00
18391 9.3608783e+02 1.0118224e-02 2.7691181e+00 3.4651277e-01 0.0000000e+00
18392 9.2646166e+02 1.0244020e-02 2.8170722e+00 3.4308479e-01 0.0000000e+00
18393 9.0975787e+02 1.0271029e-02 2.8313476e+00 3.3759535e-01 0.0000000e+00
18394 9.0342925e+02 1.0365648e-02 2.8695408e+00 3.3336906e-01 0.0000000e+00
18395 9.5810884e+02 1.1580843e-02 3.2468232e+00 3.5168541e-01 0.0000000e+00
18396 9.9315773e+02 1.2257676e-02 3.4571582e+00 3.5536844e-01 0.0000000e+00
18397 1.0175793e+03 1.2834909e-02 3.6265648e+00 3.6092079e-01 0.0000000e+00
18398 1.0509828e+03 1.3055284e-02 3.6859465e+00 3.6397092e-01 0.0000000e+00
18399 1.0599200e+03 1.3057569e-02 3.7257903e+00 3.6977462e-01 0.0000000e+00
18400 1.0962150e+03 1.3236535e-02 3.7438281e+00 3.8043496e-01 0.0000000e+00
18401 1.1081638e+03 1.3621310e-02 3.8898199e+00 3.8158211e-01 0.0000000e+00
18402 1.1165600e+03 1.3934122e-02 3.9432739e+00 3.9148239e-01 0.0000000e+00
18403 1.1229360e+03 1.3867518e-02 3.8835505e+00 4.0006715e-01 0.0000000e+00
18404 1.1325288e+03 1.3528216e-02 3.8305382e+00 4.0108679e-01 0.0000000e+00
18405 1.1290639e+03 1.3337175e-02 3.7627017e+00 4.0707767e-01 0.0000000e+00
18406 1.1117859e+03 1.3251008e-02 3.8144662e+00 4.1447527e-01 0.0000000e+00
18407 1.0835349e+03 1.3291138e-02 3.8072287e+00 4.2272796e-01 0.0000000e+00
18408 1.0580442e+03 1.3226135e-02 3.8022775e+00 4.3043394e-01 0.0000000e+00
18409 1.0624461e+03 1.3438072e-02 3.8501123e+00 4.3992066e-01 0.0000000e+00
18410 1.0636728e+03 1.3617651e-02 3.9186552e+00 4.4917479e-01 0.0000000e+00
18411 1.0609739e+03 1.3753185e-02 3.9835866e+00 4.5857649e-01 0.0000000e+00
18412 1.0515406e+03 1.3884213e-02 4.0122830e+00 4.7236889e-01 0.0000000e+00
18413 1.0567375e+03 1.3926404e-02 4.0004059e+00 4.8500954e-01 0.0000000e+00
18414 1.0851102e+03 1.3910310e-02 3.9760301e+00 4.9372690e-01 0.0000000e+00
18415 1.1278904e+03 1.3844874e-02 3.9228191e+00 5.0043956e-01 0.0000000e+00
18416 1.1581992e+03 1.3717371e-02 3.9172849e+00 5.0895181e-01 0.0000000e+00
18417 1.1471801e+03 1.2879190e-02 3.7228474e+00 4.8495865e-01 0.0000000e+00
18418 1.1557521e+03 1.1126348e-02 3.2266741e+00 4.2594220e-01 0.0000000e+00
18419 1.1583556e+03 1.0392236e-02 3.0361597e+00 3.9137510e-01 0.0000000e+00
18420 1.1401486e+03 9.8699451e-03 2.9134497e+00 3.6810382e-01 0.0000000e+00
18421 1.1051620e+03 9.4722514e-03 2.7586557e+00 3.3843567e-01 0.0000000e+00
18422 1.0691830e+03 9.0467457e-03 2.5775303e+00 3.1937183e-01 0.0000000e+00
18423 1.0465431e+03 8.7825301e-03 2.4414454e+00 3.0618657e-01 0.0000000e+00
18424 1.0357915e+03 8.5346484e-03 2.3140810e+00 2.9813024e-01 0.0000000e+00
18425 1.0272785e+03 8.2655647e-03 2.1839309e+00 2.9143092e-01 0.0000000e+00
18426 1.0165931e+03 8.0019061e-03 2.0575128e+00 2.8453917e-01 0.0000000e+00
18427 1.0116777e+03 7.8223502e-03 1.9708542e+00 2.7788498e-01 0.0000000e+00
18428 9.9985703e+02 7.5660039e-03 1.8570419e+00 2.7033055e-01 0.0000000e+00
18429 9.7742783e+02 7.2644218e-03 1.7441033e+00 2.6196669e-01 0.0000000e+00
18430 9.4803153e+02 6.9640744e-03 1.6465157e+00 2.5412787e-01 0.0000000e+00
18431 9.2116586e+02 6.7134894e-03 1.5742803e+00 2.4650727e-01 0.0000000e+00
18432 9.0815691e+02 6.5405260e-03 1.5173897e+00 2.3906766e-01 0.0000000e+00
18433 9.0022271e+02 6.4215340e-03 1.4764502e+00 2.3389945e-01 0.0000000e+00
18434 8.9234135e+02 6.3531881e-03 1.4619056e+00 2.2999070e-01 0.0000000e+00
18435 8.8650113e+02 6.3408098e-03 1.4685919e+00 2.2792469e-01 0.0000000e+00
18436 8.8427869e+02 6.3915622e-03 1.4891226e+00 2.2741223e-01 0.0000000e+00
18437 8.8532293e+02 6.5183525e-03 1.5359142e+00 2.2834129e-01 0.0000000e+00
18438 8.8551368e+02 6.6843733e-03 1.5910246e+00 2.3043723e-01 0.0000000e+00
18439 8.8762096e+02 6.8715216e-03 1.6517554e+00 2.3329369e-01 0.0000000e+00
18440 8.9038331e+02 7.0751356e-03 1.7180350e+00 2.3705749e-01 0.0000000e+00
18441 8.9630157e+02 7.2946621e-03 1.7889788e+00 2.4059498e-01 0.0000000e+00
18442 9.0325318e+02 7.5330926e-03 1.8760426e+00 2.4373447e-01 0.0000000e+00
18443 9.0908827e+02 7.8549020e-03 1.9747126e+00 2.4695997e-01 0.0000000e+00
18444 9.1261197e+02 8.1515698e-03 2.0636063e+00 2.4971702e-01 0.0000000e+00
18445 9.1064101e+02 8.3824840e-03 2.1317715e+00 2.5150797e-01 0.0000000e+00
18446 9.0212529e+02 8.5328318e-03 2.1812606e+00 2.5216121e-01 0.0000000e+00
18447 9.0850523e+02 9.0958819e-03 2.3632690e+00 2.6018297e-01 0.0000000e+00
18448 9.4014170e+02 1.0104393e-02 2.6839354e+00 2.7580321e-01 0.0000000e+00
18449 9.5939174e+02 1.0779977e-02 2.8995486e+00 2.9098663e-01 0.0000000e+00
18450 9.7240991e+02 1.1238987e-02 3.0493782e+00 3.0576698e-01 0.0000000e+00
18451 9.8855942e+02 1.1241683e-02 3.0928342e+00 3.1358066e-01 0.0000000e+00
18452 1.0007306e+03 1.1555843e-02 3.2015219e+00 3.3095684e-01 0.0000000e+00
18453 1.0041659e+03 1.1429101e-02 3.2276282e+00 3.3340213e-01 0.0000000e+00
18454 9.9486478e+02 1.1933016e-02 3.3445749e+00 3.4001508e-01 0.0000000e+00
18455 9.7994445e+02 1.1963618e-02 3.3454072e+00 3.4691755e-01 0.0000000e+00
18456 9.6364944e+02 1.1609085e-02 3.2496723e+00 3.4749207e-01 0.0000000e+00
18457 9.4022612e+02 1.1302156e-02 3.1975857e+00 3.4848166e-01 0.0000000e+00
18458 9.0842600e+02 1.0972587e-02 3.1809218e+00 3.4802293e-01 0.0000000e+00
18459 8.7634392e+02 1.1084523e-02 3.2087524e+00 3.5785178e-01 0.0000000e+00
18460 8.5035810e+02 1.1101352e-02 3.2294801e+00 3.6592068e-01 0.0000000e+00
18461 8.4929715e+02 1.1338152e-02 3.2947299e+00 3.7657576e-01 0.0000000e+00
18462 8.4961434e+02 1.1626068e-02 3.3927757e+00 3.8440941e-01 0.0000000e+00
18463 8.5037909e+02 1.1874386e-02 3.4854716e+00 3.9460025e-01 0.0000000e+00
18464 8.5621000e+02 1.2176750e-02 3.5656565e+00 4.0925697e-01 0.0000000e+00
18465 8.6620566e+02 1.2291637e-02 3.5703062e+00 4.2237252e-01 0.0000000e+00
18466 8.7936096e+02 1.2039868e-02 3.4748119e+00 4.2159926e-01 0.0000000e+00
18467 9.0569074e+02 1.1904828e-02 3.4168267e+00 4.2044458e-01 0.0000000e+00
18468 9.2525170e+02 1.1639659e-02 3.3302181e+00 4.1770884e-01 0.0000000e+00
18469 9.2955661e+02 1.1392595e-02 3.2922775e+00 4.1184924e-01 0.0000000e+00
18470 9.2686018e+02 1.0826666e-02 3.1327449e+00 3.9202452e-01 0.0000000e+00
18471 9.5231707e+02 9.9009196e-03 2.9076504e+00 3.6071139e-01 0.0000000e+00
18472 9.5445535e+02 9.4318699e-03 2.7900749e+00 3.5003146e-01 0.0000000e+00
18473 9.2976191e+02 9.0525392e-03 2.6544972e+00 3.3316747e-01 0.0000000e+00
18474 9.0524038e+02 8.6756206e-03 2.5026705e+00 3.1824571e-01 0.0000000e+00
18475 8.8465566e+02 8.2341509e-03 2.3279700e+00 3.0341114e-01 0.0000000e+00
18476 8.6619634e+02 7.8018233e-03 2.1608044e+00 2.8812807e-01 0.0000000e+00
18477 8.5112571e+02 7.4980165e-03 2.0328510e+00 2.7284744e-01 0.0000000e+00
18478 8.3402822e+02 7.1387296e-03 1.8926742e+00 2.5736011e-01 0.0000000e+00
18479 8.2020829e+02 6.8124225e-03 1.7682237e+00 2.4380250e-01 0.0000000e+00
18480 8.0940982e+02 6.5251317e-03 1.6553240e+00 2.3352337e-01 0.0000000e+00
18481 7.9861429e+02 6.3769832e-03 1.5814866e+00 2.2925025e-01 0.0000000e+00
18482 7.8881097e+02 6.2764512e-03 1.5347722e+00 2.2677475e-01 0.0000000e+00
18483 7.8204588e+02 6.3094261e-03 1.5373636e+00 2.2960580e-01 0.0000000e+00
18484 7.8851391e+02 6.4888004e-03 1.5850834e+00 2.3778558e-01 0.0000000e+00
18485 8.0453117e+02 6.7664442e-03 1.6568567e+00 2.4793849e-01 0.0000000e+00
18486 8.2564597e+02 7.0932208e-03 1.7522100e+00 2.6038219e-01 0.0000000e+00
18487 8.4943461e+02 7.4617135e-03 1.8654411e+00 2.7463542e-01 0.0000000e+00
18488 8.7472940e+02 7.8636512e-03 1.9918052e+00 2.8970339e-01 0.0000000e+00
18489 8.9840663e+02 8.3469247e-03 2.1453943e+00 3.0536519e-01 0.0000000e+00
18490 9.2814717e+02 8.8992111e-03 2.3173778e+00 3.2171981e-01 0.0000000e+00
18491 9.7104676e+02 9.5120836e-03 2.5063100e+00 3.4097192e-01 0.0000000e+00
18492 1.0157194e+03 1.0179959e-02 2.7209803e+00 3.6127650e-01 0.0000000e+00
18493 1.0568378e+03 1.0872305e-02 2.9374915e+00 3.8125053e-01 0.0000000e+00
18494 1.0935209e+03 1.1545965e-02 3.1365213e+00 4.0066229e-01 0.0000000e+00
18495 1.1225920e+03 1.2140253e-02 3.3092608e+00 4.1876894e-01 0.0000000e+00
18496 1.1486149e+03 1.2625673e-02 3.4537795e+00 4.4226200e-01 0.0000000e+00
18497 1.2217645e+03 1.4184620e-02 3.9449708e+00 4.8347616e-01 0.0000000e+00
18498 1.2606770e+03 1.4872280e-02 4.1703175e+00 4.8869692e-01 0.0000000e+00
18499 1.2625346e+03 1.4927316e-02 4.1996772e+00 4.6977419e-01 0.0000000e+00
18500 1.2591861e+03 1.4769935e-02 4.1530510e+00 4.4948364e-01 0.0000000e+00
18501 1.2435523e+03 1.4330173e-02 4.0770677e+00 4.3445034e-01 0.0000000e+00
18502 1.2382497e+03 1.4279485e-02 4.0396150e+00 4.3286210e-01 0.0000000e+00
18503 1.2198273e+03 1.4296379e-02 4.0957862e+00 4.2320056e-01 0.0000000e+00
18504 1.1928213e+03 1.4396279e-02 4.0988279e+00 4.2009578e-01 0.0000000e+00
18505 1.1749703e+03 1.4153680e-02 3.9845099e+00 4.1783543e-01 0.0000000e+00
18506 1.1658740e+03 1.3584096e-02 3.8254623e+00 4.0802509e-01 0.0000000e+00
18507 1.1457276e+03 1.3107763e-02 3.6947910e+00 4.0086815e-01 0.0000000e+00
18508 1.1109015e+03 1.2649504e-02 3.6477193e+00 3.9259664e-01 0.0000000e+00
18509 1.0596477e+03 1.2453483e-02 3.5663266e+00 3.8766645e-01 0.0000000e+00
18510 1.0060712e+03 1.2035383e-02 3.4527514e+00 3.8048061e-01 0.0000000e+00
18511 9.7709682e+02 1.1919507e-02 3.4165990e+00 3.7345270e-01 0.0000000e+00
18512 9.6076880e+02 1.1790595e-02 3.3845986e+00 3.6453583e-01 0.0000000e+00
18513 9.4379890e+02 1.1622771e-02 3.3464819e+00 3.5559786e-01 0.0000000e+00
18514 9.2795241e+02 1.1472511e-02 3.2850335e+00 3.4863056e-01 0.0000000e+00
18515 9.1202998e+02 1.1205475e-02 3.1703844e+00 3.4334272e-01 0.0000000e+00
18516 9.0200501e+02 1.0811810e-02 3.0323292e+00 3.2983584e-01 0.0000000e+00
18517 9.0949834e+02 1.0372992e-02 2.8791200e+00 3.1789947e-01 0.0000000e+00
18518 9.1775694e+02 9.9313382e-03 2.7594323e+00 3.1017148e-01 0.0000000e+00
18519 9.1663888e+02 9.6280547e-03 2.7147512e+00 3.0367449e-01 0.0000000e+00
18520 9.3686450e+02 8.4913814e-03 2.3609071e+00 2.7543034e-01 0.0000000e+00
18521 9.6062839e+02 8.0437564e-03 2.2891622e+00 2.6370985e-01 0.0000000e+00
18522 9.7777523e+02 7.8863429e-03 2.3051561e+00 2.7010049e-01 0.0000000e+00
18523 9.7409163e+02 7.8442584e-03 2.2585153e+00 2.7075352e-01 0.0000000e+00
18524 9.5460077e+02 7.6208171e-03 2.1448758e+00 2.5695628e-01 0.0000000e+00
18525 9.4020688e+02 7.5180590e-03 2.0603129e+00 2.4854195e-01 0.0000000e+00
18526 9.2760927e+02 7.3554071e-03 1.9756448e+00 2.4431163e-01 0.0000000e+00
18527 9.1736194e+02 7.1675294e-03 1.8765971e+00 2.4242765e-01 0.0000000e+00
18528 9.0359552e+02 6.9569142e-03 1.7718235e+00 2.4084100e-01 0.0000000e+00
18529 8.9798492e+02 6.8486367e-03 1.7092924e+00 2.3972410e-01 0.0000000e+00
18530 8.8661426e+02 6.6682694e-03 1.6203971e+00 2.3683321e-01 0.0000000e+00
18531 8.6664113e+02 6.4609697e-03 1.5322850e+00 2.3376901e-01 0.0000000e+00
18532 8.3949692e+02 6.2499981e-03 1.4597500e+00 2.3137307e-01 0.0000000e+00
18533 8.1574689e+02 6.0988922e-03 1.4129466e+00 2.2852861e-01 0.0000000e+00
18534 8.0671221e+02 6.0308107e-03 1.3853954e+00 2.2581267e-01 0.0000000e+00
18535 8.0241561e+02 6.0157076e-03 1.3757790e+00 2.2507742e-01 0.0000000e+00
18536 8.0081654e+02 6.0490077e-03 1.3900892e+00 2.2565808e-01 0.0000000e+00
18537 7.9856367e+02 6.1332873e-03 1.4285898e+00 2.2793418e-01 0.0000000e+00
18538 7.9726973e+02 6.2621316e-03 1.4810148e+00 2.3162895e-01 0.0000000e+00
18539 7.9499514e+02 6.4540564e-03 1.5528894e+00 2.3651944e-01 0.0000000e+00
18540 7.9157193e+02 6.6737851e-03 1.6362351e+00 2.4231248e-01 0.0000000e+00
18541 7.9593818e+02 7.0303023e-03 1.7583279e+00 2.5337275e-01 0.0000000e+00
18542 8.0739713e+02 7.4818051e-03 1.9076118e+00 2.6852937e-01 0.0000000e+00
18543 8.2614118e+02 7.9767315e-03 2.0674773e+00 2.8526358e-01 0.0000000e+00
18544 8.4692756e+02 8.4588149e-03 2.2393388e+00 3.0153572e-01 0.0000000e+00
18545 8.7037756e+02 9.0949580e-03 2.4410841e+00 3.2042336e-01 0.0000000e+00
18546 8.9567765e+02 9.7360514e-03 2.6378863e+00 3.3988102e-01 0.0000000e+00
18547 9.1791455e+02 1.0315686e-02 2.8127557e+00 3.5920463e-01 0.0000000e+00
18548 9.1849510e+02 1.0451145e-02 2.8628506e+00 3.6401779e-01 0.0000000e+00
18549 9.3634448e+02 1.1106762e-02 3.0819957e+00 3.7610549e-01 0.0000000e+00
18550 9.8304284e+02 1.2231303e-02 3.4369708e+00 4.0061128e-01 0.0000000e+00
18551 1.0044986e+03 1.2915528e-02 3.6586327e+00 4.1276200e-01 0.0000000e+00
18552 1.0197335e+03 1.3314392e-02 3.7858627e+00 4.1817898e-01 0.0000000e+00
18553 1.0378307e+03 1.3204584e-02 3.7849751e+00 4.1637981e-01 0.0000000e+00
18554 1.0482314e+03 1.3349715e-02 3.8300729e+00 4.2299381e-01 0.0000000e+00
18555 1.0478489e+03 1.3053846e-02 3.7944349e+00 4.1448807e-01 0.0000000e+00
18556 1.0367157e+03 1.3353552e-02 3.8372356e+00 4.0940336e-01 0.0000000e+00
18557 1.0228615e+03 1.3181435e-02 3.7618251e+00 4.0419831e-01 0.0000000e+00
18558 1.0087719e+03 1.2626134e-02 3.5929207e+00 3.9302966e-01 0.0000000e+00
18559 9.8581712e+02 1.2123038e-02 3.4674201e+00 3.8264834e-01 0.0000000e+00
18560 9.5447478e+02 1.1606547e-02 3.3826046e+00 3.7132847e-01 0.0000000e+00
18561 9.1601755e+02 1.1387889e-02 3.3040462e+00 3.6528106e-01 0.0000000e+00
18562 8.7905509e+02 1.1039115e-02 3.2087129e+00 3.5560460e-01 0.0000000e+00
18563 8.6573675e+02 1.0958750e-02 3.1654055e+00 3.4819268e-01 0.0000000e+00
18564 8.5935757e+02 1.0990590e-02 3.1679421e+00 3.3852818e-01 0.0000000e+00
18565 8.4908172e+02 1.0936760e-02 3.1559445e+00 3.3120312e-01 0.0000000e+00
18566 8.4357474e+02 1.1014693e-02 3.1641611e+00 3.3463289e-01 0.0000000e+00
18567 8.4058535e+02 1.0991511e-02 3.1330004e+00 3.4039913e-01 0.0000000e+00
18568 8.5248565e+02 1.0882586e-02 3.0841864e+00 3.4433296e-01 0.0000000e+00
18569 8.7497090e+02 1.0735026e-02 3.0163238e+00 3.4283226e-01 0.0000000e+00
18570 9.0393617e+02 1.0595202e-02 2.9689557e+00 3.4709137e-01 0.0000000e+00
18571 9.2835214e+02 1.0565990e-02 2.9933659e+00 3.5422410e-01 0.0000000e+00
18572 9.5359734e+02 1.0399765e-02 2.9449169e+00 3.5386492e-01 0.0000000e+00
18573 1.0203369e+03 9.8550021e-03 2.8170196e+00 3.4749936e-01 0.0000000e+00
18574 1.0656458e+03 9.8437415e-03 2.8323257e+00 3.6204403e-01 0.0000000e+00
18575 1.0871771e+03 1.0003367e-02 2.8550659e+00 3.7720390e-01 0.0000000e+00
18576 1.0978032e+03 1.0119291e-02 2.8448622e+00 3.7769805e-01 0.0000000e+00
18577 1.1056079e+03 1.0173453e-02 2.8181229e+00 3.8500718e-01 0.0000000e+00
18578 1.1100299e+03 1.0212762e-02 2.8001720e+00 3.9222558e-01 0.0000000e+00
18579 1.1143817e+03 1.0296337e-02 2.8005380e+00 3.9967275e-01 0.0000000e+00
18580 1.1073438e+03 1.0140525e-02 2.7360025e+00 3.9813215e-01 0.0000000e+00
18581 1.0654240e+03 9.2085250e-03 2.4454755e+00 3.6230745e-01 0.0000000e+00
18582 1.0222847e+03 8.4125639e-03 2.1918536e+00 3.2777614e-01 0.0000000e+00
18583 9.7870901e+02 7.8153397e-03 1.9945049e+00 3.0192031e-01 0.0000000e+00
18584 9.3557792e+02 7.3860044e-03 1.8625671e+00 2.8335638e-01 0.0000000e+00
18585 8.9393830e+02 7.0859633e-03 1.7788046e+00 2.7073598e-01 0.0000000e+00
